index,name,type,breakfast,main_dish,calories,carbs,fats,proteins,saturated_fats,sugar,value_ser1,value_ser2,avg_val
4185,Whole Wheat Blueberry Waffles,Breakfast foods,1,1,199.21569001649,36.191224288709996,3.57252428601,8.02523571495,1.3634271429700002,5.17,0,0,0
4186,Vegetarian Breakfast Burrito,Breakfast foods,1,1,542.278125,58.99986000000001,26.382835000000004,20.309320000000003,5.59149,1.15,0,0,0
4187,Blueberry Chocolate Smoothie,Breakfast foods,1,1,430.22085999999985,68.93553999999999,8.814099999999998,27.27732,0.9278,3.2,0,0,0
4188,Pineapple Coconut Vitamin C Smoothie,Breakfast foods,1,1,414.2385,96.03,4.801500000000001,3.12825,3.12825,10.59,0,0,0
4189,Baked Blueberry Oatmeal,Breakfast foods,1,1,170.46198512863995,34.31302221084,2.4965481473199995,5.051155553879999,1.13215555518,10.88,0,0,0
4190,Omelet with Cheese and Spinach,Breakfast foods,1,1,478.03932,3.66201,39.40002,27.184409999999996,19.59309,0.34,0,0,0
4191,Breakfast Quinoa,Breakfast foods,1,1,326.81720625,55.52287125,6.8714325,12.68245875,3.26605125,7.93,0,0,0
4192,Toast with Refried Beans and Avocado,Breakfast foods,1,1,275.35819,33.4486,11.98222,10.98723,1.75711,1.0,0,0,0
4193,Peaches and Greens Smoothie,Breakfast foods,1,1,248.33622000000003,57.800572499999994,2.1153000000000004,3.9661875,0.26441250000000005,8.08,0,0,0
4194,Strawberry French Toast,Breakfast foods,1,1,361.91771,36.279485,18.687955,13.425115,9.721635,7.81,0,0,0
4195,Quick Brownbag Burritos,Breakfast foods,1,1,260.98318125,36.17691875,8.32560625,11.27456875,3.5149249999999994,2.08,0,0,0
4196,Peach Mango Orange Smoothie,Breakfast foods,1,1,196.52792,47.16412,0.9032800000000002,3.03244,0.12904000000000002,6.13,0,0,0
4197,Breakfast Berry Cobbler,Breakfast foods,1,1,344.1842125,49.503695,14.8820725,9.714955,11.92114,5.61,0,0,0
4198,Keto Spinach and Sausage Breakfast Muffins,Breakfast foods,1,1,163.521954,2.7029085,12.6162465,9.793030499999999,5.157181499999999,1.28,0,0,0
4199,Egg Muffins with Sausage,Breakfast foods,1,1,136.58792525,0.8562767500000001,9.76469725,10.8880695,3.1423,0.68,0,0,0
4200,Peanut Butter Oatmeal and Berries,Breakfast foods,1,1,776.86511496945,122.48446166184998,24.751185332360002,23.56448466574,4.57727399982,3.2,0,0,0
4201,Pineapple Protein Chia Seed Pudding,Breakfast foods,1,1,319.7367,24.0318,11.48265,30.18195,0.9954000000000002,1.3,0,0,0
4202,PBJ smoothie,Breakfast foods,1,1,276.56577500000003,43.6118,10.9888,5.966575,1.5882250000000002,5.9,0,0,0
4203,"Paleo Zucchini Oatless Oatmeal (GF, Paleo, Low Cal)",Breakfast foods,1,1,249.006,31.893959999999996,6.8874,16.953599999999998,0.42384,3.34,0,0,0
4204,Apple Cinnamon Baked Oatmeal,Breakfast foods,1,1,447.21594503322,91.00481000676001,6.0131383337800015,10.859548334140001,2.28858250017,10.69,0,0,0
4205,"Ham, Pepper, and Tomato Scramble",Breakfast foods,1,1,410.591195,13.7503,30.865805,20.010305,9.842319999999999,2.34,0,0,0
4206,Fried Egg and Sausage Ciabatta Breakfast Pizzas,Breakfast foods,1,1,605.3445125,33.90569,39.11492,29.564665,12.3148025,3.3,0,0,0
4207,SuperGreen Chia Pudding,Breakfast foods,1,1,395.88147912785,51.94563332823999,13.12239166538,20.7374583313,1.83577499982,7.9,0,0,0
4208,Vanilla Chai Chia Pudding,Breakfast foods,1,1,377.35847500000006,50.1593875,14.546550000000002,8.6820625,1.5726,7.72,0,0,0
4209,Blueberry Almond Chia Pudding,Breakfast foods,1,1,320.7009520000001,40.33178000000001,15.445444,8.572764000000001,1.4107080000000003,5.37,0,0,0
4210,Seedy Avocado Toast,Breakfast foods,1,1,287.71556910413,24.307295828049998,20.01326249565,7.39187166506,2.80645749939,1.86,0,0,0
4211,Pineapple Sriracha Breakfast Bowl,Breakfast foods,1,1,412.431502,46.54805,19.660634,14.706028,3.755402,3.51,0,0,0
4212,Overnight Honey Chia Oats ,Breakfast foods,1,1,469.46543375000016,52.29355125000001,21.95152625,18.73155625,1.14556625,5.59,0,0,0
4213,Banana Bruschetta,Breakfast foods,1,1,427.64438013879,70.32728400911999,8.996545834500001,20.15226266928,1.61937825021,10.86,0,0,0
4214,Pesto Scrambled Eggs,Breakfast foods,1,1,469.10754000000003,3.8708999999999993,38.982240000000004,24.318359999999995,16.417170000000002,0.42,0,0,0
4215,Overnight Buckwheat and Steel Cut Oats Breakfast,Breakfast foods,1,1,176.60095199999995,31.514647999999994,4.674911999999999,5.126,0.4510879999999999,4.3,0,0,0
4216,Egg Mushroom Cups,Breakfast foods,1,1,160.85074000000003,4.315760000000001,12.400420000000002,8.912340000000002,2.7343000000000006,1.56,0,0,0
4217,"Bacon, Fig, and Arugula Toast",Breakfast foods,1,1,270.13085,24.513235000000005,13.70506,13.455075000000004,5.455555,8.14,0,0,0
4218,Easy Sweet Potato Hash,Breakfast foods,1,1,160.44700874999995,23.26802625,6.975202499999997,2.1168525000000002,0.98902125,4.4,0,0,0
4219,Feta & Pesto Omelette,Breakfast foods,1,1,471.36144749999994,3.3111525,39.91161,23.7558525,20.044695,0.96,0,0,0
4220,Toxin Cleanse Detox Smoothie,Breakfast foods,1,1,309.46640000000014,68.09200000000001,5.35344,5.9169599999999996,0.4696000000000001,4.57,0,0,0
4221,Spinach and Mozzarella Egg Bake,Breakfast foods,1,1,308.19918661518,3.9707133326699995,21.330113329770004,24.602459995889998,9.198486665130002,0.61,0,0,0
4222,Tofu Scramble,Breakfast foods,1,1,280.194,25.16,12.818,20.128,1.8019999999999998,1.09,0,0,0
4223,Mango Smoothie Bowl,Breakfast foods,1,1,476.39075,110.17295,4.93795,8.418800000000001,1.05235,9.55,0,0,0
4224,Everyday Granola,Breakfast foods,1,1,255.29680000737002,39.27406222335601,10.137973333626,5.573191111272,1.123875555588,20.69,0,0,0
4225,Eggs Piperade,Breakfast foods,1,1,642.4435,79.76849999999997,24.211,26.8735,5.0764999999999985,2.39,0,0,0
4226,Gluten-Free Keto Pancakes,Breakfast foods,1,1,651.1967,7.75847,59.64093999999999,21.06921,33.90194,1.06,0,0,0
4227,Rise and Shine Smoothie,Breakfast foods,1,1,173.98093999999998,36.81027,3.36826,2.50901,1.34043,6.66,0,0,0
4228,Tarragon and Chive Eggs,Breakfast foods,1,1,188.881875,1.9553625,14.6089125,12.1109625,6.5315249999999985,0.36,0,0,0
4229,Sticky Bun Chia Seed Pudding,Breakfast foods,1,1,321.977823,22.29739,23.912634,7.3739399999999975,2.264853,2.72,0,0,0
4230,Bacon and Tomato Cups,Breakfast foods,1,1,287.483660625,28.734405,15.560238750000002,8.567015625000002,5.787495,4.63,0,0,0
4231,Breakfast nachos,Breakfast foods,1,1,418.61534062499993,38.579098125,19.7784225,22.320564375,9.38637,1.09,0,0,0
4232,Simple Tofu Scramble,Breakfast foods,1,1,216.359425,12.255002500000002,14.278342499999999,14.853155,1.6324675000000002,1.64,0,0,0
4233,Toasted Camembert and Pear Sandwich,Breakfast foods,1,1,358.9775,30.345,19.0575,17.7625,10.465,4.54,0,0,0
4234,Buckwheat Pancakes,Breakfast foods,1,1,234.298217,30.528365999999995,10.498831999999998,6.5510129999999975,1.3338679999999998,9.03,0,0,0
4235,Fruit and Berry Compote,Breakfast foods,1,1,466.00744,79.097075,19.072004999999997,5.35938125,16.262950000000004,7.8,0,0,0
4236,Almond Raspberry Smoothie,Breakfast foods,1,1,415.40983000000006,22.731725,28.339990000000004,19.57915,1.3274,2.25,0,0,0
4237,Buckwheat Pancakes with Oranges and Honey,Breakfast foods,1,1,458.12671637264015,66.97792176728001,17.042223108439998,12.164914664760001,2.29687199964,9.89,0,0,0
4238,Paleo Sausage and Veggie Scramble,Breakfast foods,1,1,333.98285625,25.74433125,19.069875,16.2382875,7.94578125,3.03,0,0,0
4239,Peach Oatmeal Smoothie,Breakfast foods,1,1,782.9648,70.9464,30.076,58.8336,1.7304,3.19,0,0,0
4240,Morning Lox Salad,Breakfast foods,1,1,194.12298,13.269690000000002,11.254545000000002,9.908460000000002,2.7558900000000004,2.66,0,0,0
4241,Fried Egg on Toast with Pepper Jack and Avocado,Breakfast foods,1,1,731.8023450000003,21.379590000000004,65.16417000000001,19.68768,31.42851000000001,0.85,0,0,0
4242,Coconut Quinoa,Breakfast foods,1,1,1878.0274,150.92276999999999,122.22813,68.51765,55.09003000000001,0.97,0,0,0
4243,Soy Milk Pancakes,Breakfast foods,1,1,162.59921300000005,18.3684256,6.1152308,9.5934104,2.2278536,0.4,0,0,0
4244,Greek Yogurt Pancakes and Berry Sauce,Breakfast foods,1,1,360.230045,40.949405,11.195015,27.289705,5.9686949999999985,2.72,0,0,0
4245,"Blueberry, Almond, and Kale Smoothie",Breakfast foods,1,1,323.07179249999996,48.322935,10.4321325,15.1887525,0.8648399999999999,6.88,0,0,0
4246,Skinny Chicken and Vegetable Frittata,Breakfast foods,0,1,271.17999130131,10.387658665439998,14.3959399983,24.8400533304,5.560784666009999,1.75,0,0,0
4247,Tomato Avocado Quiche,Breakfast foods,0,1,263.855,15.025725,18.644975,9.468425,5.02025,1.57,0,0,0
4248,Protein Banana Egg Pancakes,Breakfast foods,1,1,345.17499999999984,29.75,11.725,31.325,3.625,5.94,0,0,0
4249,Greek Yogurt with Blue and Blackberries,Breakfast foods,1,1,206.90450187200005,25.825796073000003,1.49066644,24.670529581999997,0.298133288,4.89,0,0,0
4250,Microwave Peanut Butter Protein Oats,Breakfast foods,1,1,312.0900000000001,36.48775000000001,10.2485,21.63000000000001,1.82825,0.99,0,0,0
4251,Avocado and Egg Toast,Breakfast foods,1,1,441.572,31.8655,26.43675,21.513,5.73175,1.73,0,0,0
4252,2 Ingredient Protein Pancakes,Breakfast foods,1,1,250.41192999999998,27.745930000000005,10.150950000000002,13.840220000000002,3.2745000000000006,6.78,0,0,0
4253,Peanut Butter & Banana Oatmeal,Breakfast foods,1,1,307.70053999999993,45.927225,12.10485,10.58581,2.2073549999999997,3.71,0,0,0
4254,Banana Egg Pancakes,Breakfast foods,1,1,248.0186,27.6642,9.897200000000002,13.843,3.2482,6.79,0,0,0
4255,Banana Peanut Butter Chia Pudding,Breakfast foods,1,1,333.203975,27.822925,21.0925,13.30745,4.045925,7.58,0,0,0
4256,Poached Eggs on Toast,Breakfast foods,1,1,155.68035,18.33825,4.79955,9.3051,1.5214499999999995,1.64,0,0,0
4257,Mango Trifle,Breakfast foods,1,1,181.219185,22.161518,2.7764430000000004,18.109412000000006,0.5502859999999999,7.19,0,0,0
4258,Breakfast Oatmeal with Milk and Blueberries,Breakfast foods,1,1,435.89700000000005,65.4687,13.9689,17.2788,7.068600000000001,5.8,0,0,0
4259,Scrambled Eggs with Bell Pepper and Feta,Breakfast foods,1,1,224.1246,6.8508675000000006,14.996572500000001,15.6086775,5.626657499999999,1.62,0,0,0
4260,Banana & Almond Butter Toast,Breakfast foods,1,1,286.1508,45.4176,10.3252,7.353799999999999,0.996,9.86,0,0,0
4261,Pina Colada Chia Pudding,Breakfast foods,1,1,305.0282825000001,18.56072625,24.4740125,6.5973425,14.91242625,5.04,0,0,0
4262,Chocolate Banana Oatmeal,Breakfast foods,1,1,278.64511000000005,52.05344,6.7835600000000005,6.6105100000000006,5.5029900000000005,4.95,0,0,0
4263,Apple Sandwiches with Almond Butter & Granola,Breakfast foods,1,1,424.20525,50.29449999999999,23.20725,10.548749999999998,2.01275,10.78,0,0,0
4264,"Egg, Avocado, and Bacon Scramble",Breakfast foods,1,1,362.2618,4.864999999999998,24.464000000000002,29.3568,7.033399999999999,0.57,0,0,0
4265,Puff Pastry Apple Strudel Toastie,Breakfast foods,1,1,550.476575,96.394675,19.2355,5.429375,5.2122,18.19,0,0,0
4266,Corn Flakes,Breakfast foods,1,1,221.952,35.27840000000001,4.9504,10.1456,3.1008,5.52,0,0,0
4267,Guacamole Pizza,Breakfast foods,1,1,263.1994666072,22.43981999493,15.96310666306,10.54863333095,3.1277066659600004,0.45,0,0,0
4268,Raspberry Chia Seed Pudding,Breakfast foods,1,1,311.9637,24.36015,20.37585,10.72965,4.99785,0.78,0,0,0
4269,Chia Pudding,Breakfast foods,1,1,269.76663,36.09498,11.90031,7.1323050000000014,0.985125,1.61,0,0,0
4270,Maple Banana Oats,Breakfast foods,1,1,804.8362,130.5264,24.3588,23.5162,4.979,3.91,0,0,0
4271,Scrambled Eggs with Spinach & Parmesan,Breakfast foods,1,1,314.255494,8.76029,21.707315999999995,22.708492,7.235772,0.36,0,0,0
4272,Huevos Pericos,Breakfast foods,1,1,300.66497999999996,5.794740000000001,20.66526,22.173480000000005,5.874120000000001,1.1,0,0,0
4273,Cranberry and Flax Smoothie,Breakfast foods,1,1,351.2187020369101,51.26713332839999,13.477041867389998,11.612782473629998,1.2816783332100001,8.44,0,0,0
4274,Avocado and Salmon Toast,Breakfast foods,1,1,262.35688875,20.66453125,16.90734375,10.46001,2.5548875,1.55,0,0,0
4275,Cinnamon Almond Oatmeal,Breakfast foods,1,1,366.4954875,53.76765,14.9139375,13.0545375,1.317075,0.63,0,0,0
4276,Veggie Omelet,Breakfast foods,1,1,159.90541574634,12.726908581859998,1.42810195308,23.899706214779997,0.04200299862,1.44,0,0,0
4277,Turkey Omelet,Breakfast foods,1,1,307.69549805762006,4.430842544030001,20.58032270451,25.09670274939,8.673502586189999,1.26,0,0,0
4278,Scrambled Eggs with Cheddar Cheese,Breakfast foods,1,1,316.9239,2.3805,26.36007,17.04438,13.52124,1.23,0,0,0
4279,Egg and Onion Scramble,Breakfast foods,1,1,158.27916000000005,7.308560000000001,8.672600000000001,11.838519999999999,2.79544,1.95,0,0,0
4280,Strawberry Yogurt and Strawberries ,Breakfast foods,1,1,456.96522999999996,62.935575,17.67899,17.067965,5.1326100000000014,1.82,0,0,0
4281,Pesto Scrambled Egg Whites,Breakfast foods,1,1,175.01051999999999,2.83613,13.39595,10.27957,3.64325,0.51,0,0,0
4282,Spinach Avocado Smoothie Bowl,Breakfast foods,1,1,153.54920001797996,7.259000000849999,13.208533334879998,1.93573333356,3.4444666670699995,0.07,0,0,0
4283,"Breakfast Sandwich with Egg, Cheese, and Ham",Breakfast foods,1,1,297.614835,29.2795675,11.588177499999999,20.576545000000007,4.7874550000000005,3.52,0,0,0
4284,Tomato Frittita,Breakfast foods,1,1,145.70385000000005,5.2178949999999995,10.128855,8.810839999999997,2.654085,1.89,0,0,0
4285,Oatmeal Pancakes,Breakfast foods,1,1,500.84328,59.3516,19.108320000000006,26.24104,9.97528,10.81,0,0,0
4286,Breakfast Quesadilla,Breakfast foods,1,1,333.3787559999999,48.00521199999999,13.703909999999995,8.450744499999999,2.5539105,6.99,0,0,0
4287,Scrambled eggs with vegetables,Breakfast foods,1,1,162.47885,6.94675,11.809475,7.998149999999999,2.5534,2.14,0,0,0
4288,"Asparagus, Fontina and Tomato Frittata",Breakfast foods,0,1,187.58259713099,2.8733712507299995,14.83919125377,10.91618666944,6.560208335,1.29,0,0,0
4289,Bacon and Zucchini Egg Muffins,Breakfast foods,1,1,83.904975,1.29195,5.422275,7.0470000000000015,1.7813249999999998,0.91,0,0,0
4290,Grilled Monterey Jack and Corn Quesadillas,Breakfast foods,1,1,314.0607375,22.732987500000004,19.9322625,13.362337500000002,8.847150000000003,1.9,0,0,0
4291,Apple Cinnamon Oatmeal Frittata,Breakfast foods,1,1,432.85996500000016,67.88452099999999,11.195391,22.362295,0.8546100000000001,10.57,0,0,0
4292,Make-ahead Bacon and Cheese Breakfast Burritos,Breakfast foods,1,1,314.41365515244,27.167584892460003,14.944707557520001,16.93958933556,4.970298667320001,1.99,0,0,0
4293,French Toast,Breakfast foods,1,1,495.42277999999993,74.3784575,13.472675,18.21134,4.01857375,2.94,0,0,0
4294,Oat Bran,Breakfast foods,1,1,173.42488,46.69368,4.9523600000000005,12.21172,0.9228,0.33,0,0,0
4295,Coconut Flour Pancake,Breakfast foods,1,1,242.04276299999998,33.581793,6.776595,12.499053,3.076359,7.03,0,0,0
4296,Sausage and Egg Casserole,Breakfast foods,1,1,452.33533340900004,13.410646668910001,33.556506672279994,23.473613337259998,15.223973335879998,2.18,0,0,0
4297,Microwave Vanilla Banana Oat Cake,Breakfast foods,1,1,302.6875500000001,50.91390000000001,2.5751250000000003,14.935725,0.4905000000000001,6.78,0,0,0
4298,Fluffy Omelet with Cheese and Zucchini,Breakfast foods,1,1,540.49459125,3.40909875,46.36928625,27.161925000000004,24.002272500000004,0.78,0,0,0
4299,Scrambled Eggs with Spinach and Ricotta,Breakfast foods,1,1,153.78821000000005,4.01233,9.370989999999999,13.196700000000002,4.0656500000000015,0.36,0,0,0
4300,"Eggs, Cheese, and Bacon Omelet",Breakfast foods,1,1,347.73760000000016,1.5456,21.6384,34.160000000000004,10.3264,0.5,0,0,0
4301,Oat & cottage pancakes,Breakfast foods,1,1,198.92739995772004,12.389833330700002,7.5279999984,19.40028332921,2.6191166661099996,1.78,0,0,0
4302,Chocolate Cherry Shake,Breakfast foods,1,1,386.32825,66.6974,6.87775,21.4049,1.0065,8.67,0,0,0
4303,Fruit Cereal,Breakfast foods,1,1,1063.7986,172.32768000000004,33.08076,22.737679999999997,5.2142800000000005,10.55,0,0,0
4304,Scrambled Eggs with Spinach and Mexican-Blend Cheese,Breakfast foods,1,1,249.46515,2.77665,17.35005,20.39955,6.7249500000000015,0.41,0,0,0
4305,Pumpkin Scrambled Eggs,Breakfast foods,1,1,223.5072,5.6784,16.4304,13.2384,4.1328,1.42,0,0,0
4306,Sriracha Scrambled Eggs and Ham,Breakfast foods,1,1,152.851335,2.436525,11.72626,8.670935,5.623345,0.25,0,0,0
4307,Breakfast Parfait,Breakfast foods,1,1,333.33061669409,43.87955000361,6.5231833338700005,27.5513333356,0.9724000000799998,5.99,0,0,0
4308,Banana Tahini Toast,Breakfast foods,1,1,361.8699,34.2363,21.8883,11.5836,5.2626,7.03,0,0,0
4309,Eggs & Greens,Breakfast foods,1,1,214.24896,3.79071,18.72381,9.32088,3.0030300000000003,1.03,0,0,0
4310,Vegan Savory Oatmeal,Breakfast foods,1,1,336.44864149999995,48.1101025,13.205116,13.849267999999999,2.737646,1.54,0,0,0
4311,Dairy-Free Berry Banana Chia Yogurt,Breakfast foods,1,1,502.55755,74.39795,17.54555,16.3812,2.2484,7.69,0,0,0
4312,Gluten-Free Pancakes,Breakfast foods,1,1,175.971280007814,25.837946667814002,5.577453333581,8.047146667024,2.289533333435,7.88,0,0,0
4313,French Crepes,Breakfast foods,1,1,457.08358,50.35456,18.92437,17.143739999999998,9.68994,3.55,0,0,0
4314,Banana Oat and Peanut Butter Muffin,Breakfast foods,1,1,409.73898672784,63.050506676080005,14.043473335429999,14.13278000211,3.4829600005200003,12.92,0,0,0
4315,English Muffin Ham Breakfast Sandwich,Breakfast foods,1,1,495.31014000000016,29.76792,29.9715,28.36548,9.387300000000002,2.61,0,0,0
4316,Fluffy Canadian Pancakes,Breakfast foods,1,1,189.76552500000003,26.542575,5.5412750000000015,10.6858,2.076325,2.52,0,0,0
4317,Tasty Turkey & Spinach Omelet,Breakfast foods,1,1,424.590728,18.846324,17.500158,47.065952,7.2294100000000014,1.93,0,0,0
4318,"Spinach, Feta, and Artichoke Breakfast Bake",Breakfast foods,1,1,143.72979726069005,5.784455415420001,7.99615895661,12.496898330639999,3.4026208326000007,1.12,0,0,0
4319,Pesto Scrambled Eggs,Breakfast foods,1,1,243.925875,1.83645,19.998225,13.3083,4.054499999999999,0.31,0,0,0
4320,Applesauce Pancakes,Breakfast foods,0,1,181.49013647476002,33.87141822788,3.35255200056,5.906877334319999,0.8780493334799999,9.15,0,0,0
4321,Breakfast Stuffed Peppers,Breakfast foods,1,1,481.57199999999995,42.0264,19.7496,37.0656,5.709599999999999,2.41,0,0,0
4322,Gouda & Green Onion Omelet ,Breakfast foods,1,1,729.429155,5.0236550000000015,60.755694999999996,40.63332000000001,34.30518,1.06,0,0,0
4323,Blackberry Yogurt Parfait,Breakfast foods,1,1,339.90366669523,28.639333335740005,13.4866666678,30.186333335870003,1.3090000001100002,3.8,0,0,0
4324,Waffles with Raspberry & Chocolate Sauce,Breakfast foods,1,1,489.9754362,73.20801540000002,21.044780400000004,10.4102112,10.432647,12.33,0,0,0
4325,Baked Oatmeal,Breakfast foods,1,1,205.17381328826,28.283093327120003,8.193599998200003,7.19215999842,4.58234666566,4.5,0,0,0
4326,Green A.M. Smoothie,Breakfast foods,1,1,575.2087,144.7919,2.9205,3.6344,0.0649,17.14,0,0,0
4327,Breakfast Quinoa,Breakfast foods,1,1,563.42264,96.102405,18.928285,13.06288,1.2891,29.38,0,0,0
4328,"Ham, Egg Beaters, and Mushroom Scramble",Breakfast foods,1,1,146.18588535534,5.7570933341999995,2.67926266707,22.297665336690002,0.46499600007,0.45,0,0,0
4329,"Asparagus, Canadian Bacon, and Cheese Frittata  ",Breakfast foods,1,1,387.29385750000006,5.987305,25.724217500000005,31.92346250000001,7.841780000000001,0.87,0,0,0
4330,Sweet Potato Breakfast Skillet with Bacon,Breakfast foods,1,1,555.183265,45.45199749999999,27.907197499999995,32.348225,10.417224999999998,2.34,0,0,0
4331,Egg in a Cup,Breakfast foods,1,1,185.23047,11.50365,11.807519999999998,7.7631549999999985,5.455189999999999,0.54,0,0,0
4332,Eggs with Onion and Green Pepper ,Breakfast foods,1,1,472.095375,11.20658,33.947205000000004,29.47185,11.6432,1.46,0,0,0
4333,English Muffin Breakfast Pizza,Breakfast foods,1,1,355.246375,30.709625,15.59075,24.80175,5.47375,3.73,0,0,0
4334,Scrambled Eggs with Spinach and Feta,Breakfast foods,1,1,219.2822,2.5821,15.8701,16.081500000000002,6.2665000000000015,0.84,0,0,0
4335,Iced Gingerbread Protein Doughnuts,Breakfast foods,1,1,170.044813327088,23.751455832460998,6.0263533331120005,14.339816666139999,4.755736666492,8.59,0,0,0
